"","Gene","S7_avg","S12_avg","S13_avg","Class"
"SLC39A4","SLC39A4",4.44551706797937,2.1431907686945,5.88718401701205,"not_elevated"
"SLC39A5","SLC39A5",66.6940042427601,38.2517595806978,39.4304269657155,"not_elevated"
"SLC39A6","SLC39A6",46.8337062497371,39.5304962582128,53.390867581117,"not_elevated"
"SLC39A7","SLC39A7",50.5767699407647,61.1648897167333,44.0168637261741,"not_elevated"
"SLC39A8","SLC39A8",76.5629928172071,43.0347254488306,129.786798735182,"individual_elevated"
"SLC39A9","SLC39A9",109.421821856139,104.429194222363,91.288239696904,"not_elevated"
"SLC3A1","SLC3A1",89.933089419694,27.1133606649305,95.1348144356924,"not_elevated"
"SLC3A2","SLC3A2",54.5794591211248,48.4000691985044,50.9471274878869,"not_elevated"
"SLC40A1","SLC40A1",283.609811840284,168.838861367597,239.608725728024,"not_elevated"
"SLC41A1","SLC41A1",139.618387161651,99.1898736337141,122.427264859951,"not_elevated"
"SLC41A2","SLC41A2",43.681243048329,46.2983170655154,41.2349375508158,"not_elevated"
"SLC41A3","SLC41A3",38.6369232723934,38.2460502131926,37.5755531210368,"not_elevated"
"SLC43A1","SLC43A1",30.707244138374,29.0066812908609,28.5485475584999,"not_elevated"
"SLC43A2","SLC43A2",26.1674960278584,43.5215772501208,23.6147232125256,"not_elevated"
"SLC43A3","SLC43A3",43.2460178465888,36.0170222736024,31.0941611142885,"not_elevated"
"SLC44A1","SLC44A1",104.359632092205,84.9475560023049,81.3210073666343,"not_elevated"
"SLC44A2","SLC44A2",91.8451622169661,128.929762237957,98.4596760143779,"not_elevated"
"SLC44A3","SLC44A3",10.5328916914287,7.6784799501668,11.4797819437416,"not_elevated"
"SLC44A4","SLC44A4",20.3472678547065,2.30598889900827,18.3631633507454,"not_elevated"
"SLC44A5","SLC44A5",4.12529713386509,6.29651338016897,0.843905586041411,"individual_elevated"
"SLC45A1","SLC45A1",2.84515828579085,3.7090977456383,2.3492494251118,"not_elevated"
"SLC45A3","SLC45A3",10.3925341570789,14.593737314777,7.39624000147356,"not_elevated"
"SLC45A4","SLC45A4",17.0958833215872,24.8674552101707,14.9309571668588,"not_elevated"
"SLC46A1","SLC46A1",26.3024284897827,48.2978828272856,32.9627774414302,"not_elevated"
"SLC46A3","SLC46A3",44.533968302203,41.0121281010907,39.2934133847091,"not_elevated"
"SLC47A1","SLC47A1",84.9105540014934,49.9217580877056,64.9651672238379,"not_elevated"
"SLC47A2","SLC47A2",10.1769441864099,0.0887332824411179,12.7059508527033,"individual_elevated"
"SLC48A1","SLC48A1",26.9077708304841,27.1810191226281,21.8599541446023,"not_elevated"
"SLC4A1","SLC4A1",5.01306764599551,7.71797304733717,9.81611079347612,"not_elevated"
"SLC4A10","SLC4A10",56.4360242061943,57.8018784757447,20.1820871978385,"not_elevated"
"SLC4A11","SLC4A11",1.60095412423695,6.76672325194907,1.45787502897728,"individual_specific"
"SLC4A1AP","SLC4A1AP",37.0822462894438,29.448383007291,31.4725293269387,"not_elevated"
"SLC4A2","SLC4A2",41.8785727680217,67.6779311456963,44.3365481068299,"not_elevated"
"SLC4A3","SLC4A3",54.0023047548243,43.6030380856654,56.9277827251433,"not_elevated"
"SLC4A4","SLC4A4",175.855848803266,61.9661625669138,204.491748102828,"not_elevated"
"SLC4A5","SLC4A5",1.80267148375883,2.68015222189303,3.94185491826861,"not_elevated"
"SLC4A7","SLC4A7",60.1185552043428,87.4786610994172,63.2117490819113,"not_elevated"
"SLC4A8","SLC4A8",27.965073021813,51.6064314068391,31.2309747463072,"not_elevated"
"SLC4A9","SLC4A9",1.70630685309445,1.00481743596426,2.72767839392602,"individual_elevated"
"SLC50A1","SLC50A1",8.39737307992004,8.67609754876005,8.21935211675766,"not_elevated"
"SLC51A","SLC51A",15.2437193972919,10.4861416394224,15.7116348861221,"not_elevated"
"SLC52A2","SLC52A2",7.31998097257787,7.8411314872757,8.60976159108952,"not_elevated"
"SLC52A3","SLC52A3",1.24354755289232,2.71376210956717,2.76461360939781,"not_elevated"
"SLC5A1","SLC5A1",58.9128179067701,8.06774447518932,31.0846633106308,"individual_elevated"
"SLC5A10","SLC5A10",15.5940181001864,0.249861421246317,12.3102982099183,"individual_elevated"
"SLC5A11","SLC5A11",4.84041757245775,0.799210456968394,3.72315273533592,"individual_elevated"
"SLC5A12","SLC5A12",60.6096354658561,0.751185958755077,74.57058215605,"individual_elevated"
"SLC5A2","SLC5A2",2.09026414253869,0.110718715304944,2.4909422039903,"individual_elevated"
"SLC5A3","SLC5A3",177.772021862156,279.339381425289,127.865064628122,"not_elevated"
"SLC5A6","SLC5A6",14.73786162011,18.4387656199736,19.4680393632007,"not_elevated"
"SLC5A8","SLC5A8",10.4324006818383,0.897774542258689,6.57870370219827,"individual_elevated"
"SLC5A9","SLC5A9",3.65430064784844,3.66551248109031,4.54624201636171,"not_elevated"
"SLC6A1","SLC6A1",75.6526727943898,122.079920614587,70.0017632786767,"not_elevated"
"SLC6A10P","SLC6A10P",0.0589416326945566,0.272857964467541,2.12764581308293,"individual_specific"
"SLC6A11","SLC6A11",2.95883241435752,2.94166011246029,1.7026374903284,"not_elevated"
"SLC6A12","SLC6A12",35.7393794337666,50.4537264587833,20.8870407771872,"not_elevated"
"SLC6A13","SLC6A13",32.6266328460018,6.74058423793544,23.9206929103131,"individual_elevated"
"SLC6A14","SLC6A14",2.98551566715584,1.17609844873516,6.95958798592044,"individual_elevated"
"SLC6A15","SLC6A15",14.7196968287444,12.2142310922466,11.4357998899759,"not_elevated"
"SLC6A17","SLC6A17",42.5124765103556,59.5713138119031,21.1387768205891,"not_elevated"
"SLC6A18","SLC6A18",4.87581896525675,0.102557653399283,5.24845522379719,"individual_elevated"
"SLC6A19","SLC6A19",51.0188032503414,1.09602704328086,37.6953321819652,"individual_elevated"
"SLC6A20","SLC6A20",4.16091761528329,0.518301872057772,3.03160840175312,"individual_elevated"
"SLC6A4","SLC6A4",46.8524429303982,99.6830835147197,44.5246864438173,"individual_elevated"
"SLC6A6","SLC6A6",35.5011772479764,42.59738723085,62.7370064097201,"not_elevated"
"SLC6A7","SLC6A7",4.14429619891069,8.18613624045449,4.46969311969785,"not_elevated"
"SLC6A8","SLC6A8",55.5993951738656,84.3133311758832,60.2173464867491,"not_elevated"
"SLC6A9","SLC6A9",3.5497839189786,3.64630374575279,3.30863695186489,"not_elevated"
"SLC7A1","SLC7A1",17.278871145043,23.824700299319,17.2205338649481,"not_elevated"
"SLC7A11","SLC7A11",23.0890405167708,11.2603983005165,11.9677133168682,"not_elevated"
"SLC7A13","SLC7A13",14.1073415403271,0.046296680178074,6.85605292620436,"individual_elevated"
"SLC7A14","SLC7A14",27.3069841935462,30.3720579701653,24.1541543876068,"not_elevated"
"SLC7A2","SLC7A2",328.109997570808,378.952212282101,633.49362124758,"not_elevated"
"SLC7A4","SLC7A4",1.07363990746139,1.99516662633047,1.10665584631376,"not_elevated"
"SLC7A5","SLC7A5",14.8727724808223,25.440113123713,12.423943859646,"not_elevated"
"SLC7A6","SLC7A6",27.1012180390347,33.2659440414266,34.2970927119444,"not_elevated"
"SLC7A6OS","SLC7A6OS",8.70809114707256,8.04535465962095,9.07537478010065,"not_elevated"
"SLC7A7","SLC7A7",26.0446275460986,4.0321941649113,29.178468578282,"not_elevated"
"SLC7A8","SLC7A8",30.4870784289725,12.8446642260294,28.0643789978083,"not_elevated"
"SLC7A9","SLC7A9",14.3767715491119,2.46413364307073,9.46146072280929,"individual_elevated"
"SLC8A1","SLC8A1",353.631236793375,163.37876706219,180.823928605056,"individual_elevated"
"SLC8A2","SLC8A2",9.72460710226264,19.758441994743,18.418235841042,"not_elevated"
"SLC8A3","SLC8A3",13.9167797895912,14.02507172894,8.54160814638647,"not_elevated"
"SLC9A1","SLC9A1",11.9962274295712,18.0270644044632,13.6269426073486,"not_elevated"
"SLC9A2","SLC9A2",8.32144426622318,7.54888773890665,10.3129805116003,"not_elevated"
"SLC9A3","SLC9A3",20.0506541283046,55.1890976732985,10.5695112756541,"individual_elevated"
"SLC9A3R1","SLC9A3R1",51.5090056511242,29.7184114531858,48.2873955235263,"not_elevated"
"SLC9A3R2","SLC9A3R2",64.2289447719245,83.5534329569012,60.9506519342978,"not_elevated"
"SLC9A4","SLC9A4",8.57784269260968,6.82528339586859,6.14595450552335,"not_elevated"
"SLC9A5","SLC9A5",0.943157374683106,1.6540034083576,1.57097969239176,"not_elevated"
"SLC9A6","SLC9A6",68.8336089433604,59.5566088566156,45.6818632424914,"not_elevated"
"SLC9A7","SLC9A7",46.4353879629541,50.7440248013196,45.9612641396568,"not_elevated"
"SLC9A7P1","SLC9A7P1",2.26629073040902,3.31260519211897,1.50036949878773,"not_elevated"
"SLC9A8","SLC9A8",20.4199952754758,26.8222583571153,21.1058088698926,"not_elevated"
"SLC9A9","SLC9A9",6.73327107445187,11.8069075393768,8.79226407687795,"not_elevated"
"SLC9B2","SLC9B2",21.6805267093657,23.8129762727652,16.2137256401091,"not_elevated"
"SLC9C1","SLC9C1",0.646069180741051,1.76313933578561,1.16697742981242,"not_elevated"
"SLCO1A2","SLCO1A2",30.9245402436659,9.63030476158937,13.3210405261111,"individual_elevated"
"SLCO1B1","SLCO1B1",220.981569690942,96.4728000754189,113.908745038267,"individual_elevated"
"SLCO1B3","SLCO1B3",88.6014445489177,84.098464196547,7.31001250348743,"not_elevated"
"SLCO1B7","SLCO1B7",1.21453708761352,2.18348099270712,0.236332802101493,"individual_elevated"
"SLCO1C1","SLCO1C1",5.60326156859303,3.18426954753988,1.60580393587138,"individual_elevated"
"SLCO2A1","SLCO2A1",21.482593683938,43.9164289074957,25.3869603266376,"not_elevated"
"SLCO2B1","SLCO2B1",177.737150578989,136.096965525845,141.927508895533,"not_elevated"
"SLCO3A1","SLCO3A1",16.4275567310731,15.7676410455745,14.4398383691555,"not_elevated"
"SLCO4A1","SLCO4A1",2.85308289329488,8.58604022380915,3.77303682890152,"individual_elevated"
"SLCO4C1","SLCO4C1",31.5970899241137,26.0292458202825,35.7459121634701,"not_elevated"
"SLCO5A1","SLCO5A1",12.0831976207505,12.3748363565762,10.5534220313492,"not_elevated"
"SLFN11","SLFN11",34.9887641955016,40.7169929671585,49.476295622167,"not_elevated"
"SLFN12","SLFN12",5.42901730496344,6.42072215295033,7.58846826806869,"not_elevated"
"SLFN12L","SLFN12L",1.00701545690957,1.53961723064277,0.795562789365339,"not_elevated"
"SLFN13","SLFN13",6.04353678370445,6.69204275716614,6.24369391138007,"not_elevated"
"SLFN5","SLFN5",42.2889982024891,54.2661510175295,56.1826150921807,"not_elevated"
"SLIRP","SLIRP",22.4607004004395,12.183351687452,16.7520366208094,"not_elevated"
"SLIT1","SLIT1",22.7129054144831,43.6499517243971,0.542111191489587,"individual_elevated"
"SLIT2","SLIT2",45.2103841770626,48.4927755277384,31.0120529621489,"not_elevated"
"SLIT3","SLIT3",58.6751275860886,74.3501290920906,52.5710501833758,"not_elevated"
"SLITRK1","SLITRK1",11.5564988778793,14.8238057891174,1.57789553939536,"individual_elevated"
"SLITRK2","SLITRK2",5.43883329735881,7.74343999660966,3.20910044221107,"not_elevated"
"SLITRK3","SLITRK3",7.85999542447163,8.19659015144,3.96035231352429,"not_elevated"
"SLITRK4","SLITRK4",42.7391886785885,47.9620077679113,39.4533682505481,"not_elevated"
"SLITRK5","SLITRK5",6.01755560225709,9.97648742800888,2.43004673816349,"individual_elevated"
"SLITRK6","SLITRK6",3.59266084150619,2.0972031339737,2.24126107125399,"not_elevated"
"SLK","SLK",138.22249264885,145.788556637473,142.242179856163,"not_elevated"
"SLMAP","SLMAP",166.664911402724,116.204436655486,143.647228721384,"not_elevated"
"SLMO2","SLMO2",37.3741348379179,31.6261378697523,35.6441037693893,"not_elevated"
"SLN","SLN",419.869696851671,286.896053999452,259.271480743252,"not_elevated"
"SLPI","SLPI",51.139541175555,17.718502038729,92.3129592189274,"individual_elevated"
"SLTM","SLTM",70.9913679307951,64.9993111560707,64.5230199526991,"not_elevated"
"SLU7","SLU7",63.6013027145845,48.6503745173033,55.4861905588745,"not_elevated"
"SLX1A","SLX1A",12.7408136180116,9.4285445110198,9.97196370863455,"not_elevated"
"SLX1B-SULT1A4","SLX1B-SULT1A4",5.05455206747625,11.2420350544239,6.21999108954435,"not_elevated"
"SLX4","SLX4",7.18834710973767,11.5212047026997,11.7594221564547,"not_elevated"
"SMA4","SMA4",28.0221570922632,32.6886328505802,31.2260831336395,"not_elevated"
"SMA5","SMA5",2.32499334041437,3.86895328290974,1.40323520850686,"individual_elevated"
"SMAD1","SMAD1",22.2714471324916,22.7151259909362,22.4699421056188,"not_elevated"
"SMAD2","SMAD2",117.935200149835,95.9434192592789,118.854842418611,"not_elevated"
"SMAD3","SMAD3",49.7777502043008,82.4129240845763,65.6190555098213,"not_elevated"
"SMAD4","SMAD4",146.881125696917,123.138322392805,147.590376506898,"not_elevated"
"SMAD5","SMAD5",103.341920924284,97.0323154510236,109.698769417894,"not_elevated"
"SMAD6","SMAD6",12.3466327490276,19.065826995997,9.20593327167576,"not_elevated"
"SMAD7","SMAD7",22.2451222760069,24.8705603301237,25.2171242432403,"not_elevated"
"SMAD9","SMAD9",16.1154471537688,15.8164175699898,14.1028941845634,"not_elevated"
"SMAGP","SMAGP",2.83970092011622,3.92304022878164,3.152093836182,"not_elevated"
"SMAP1","SMAP1",37.087340262742,30.0611567163796,31.1221677729528,"not_elevated"
"SMAP2","SMAP2",44.5102513332807,44.6848002660623,30.4460161855122,"not_elevated"
"SMARCA1","SMARCA1",86.6331859428213,71.6969617275037,74.0276838392363,"not_elevated"
"SMARCA2","SMARCA2",187.508973572629,169.142198695773,166.483521665291,"not_elevated"
"SMARCA4","SMARCA4",61.4234069801911,82.6034560147481,62.8652543520228,"not_elevated"
"SMARCA5","SMARCA5",128.282917739736,112.18579979346,133.657588723672,"not_elevated"
"SMARCAD1","SMARCAD1",42.8465724839472,39.5408305972897,43.8138277360961,"not_elevated"
"SMARCAL1","SMARCAL1",9.4100702784584,9.41585127313808,8.92400397412693,"not_elevated"
"SMARCB1","SMARCB1",21.7646957407623,20.9284248516069,20.9954272405475,"not_elevated"
"SMARCC1","SMARCC1",55.9129628447138,50.0089427857299,59.2246608916458,"not_elevated"
"SMARCC2","SMARCC2",90.243155860141,102.443174414891,96.2364740424746,"not_elevated"
"SMARCD1","SMARCD1",24.1638049596208,26.8882240649786,23.5665222248152,"not_elevated"
"SMARCD2","SMARCD2",37.2348678910727,27.6955371259235,29.6901858349783,"not_elevated"
"SMARCD3","SMARCD3",40.8826622396962,31.4367726789208,31.2412485221471,"not_elevated"
"SMARCE1","SMARCE1",62.1970951301967,50.4344841669149,58.9875611448351,"not_elevated"
"SMC1A","SMC1A",75.1087969954576,74.4054928551133,80.8214593229997,"not_elevated"
"SMC2","SMC2",39.1045474285184,26.7795438821018,24.8850722218498,"not_elevated"
"SMC3","SMC3",58.8597175988588,56.9964798533483,66.2981514268301,"not_elevated"
"SMC4","SMC4",32.3932358235458,30.5026935173964,36.2089898573768,"not_elevated"
"SMC5","SMC5",51.6761845665457,57.182421650107,61.523065991397,"not_elevated"
"SMC6","SMC6",36.2234047630636,35.6694467537824,34.8192227807544,"not_elevated"
"SMCHD1","SMCHD1",102.300169124394,108.952490401978,108.634715166229,"not_elevated"
"SMCO4","SMCO4",6.1672027180702,6.1495202054596,4.74127782998348,"not_elevated"
"SMCR7","SMCR7",18.9931792523201,20.6318459112212,17.7775981870831,"not_elevated"
"SMCR7L","SMCR7L",41.2774298418449,44.4837461650405,37.0449719277999,"not_elevated"
"SMCR8","SMCR8",45.5090064645106,49.8270247759599,48.6741481437522,"not_elevated"
"SMDT1","SMDT1",20.4326047030423,15.9742465220268,15.7691030331033,"not_elevated"
"SMEK1","SMEK1",68.0051047806215,76.797338731471,71.9709397168365,"not_elevated"
"SMEK2","SMEK2",114.03099085838,90.3660200756747,104.902176896206,"not_elevated"
"SMG1","SMG1",256.880669016239,380.566934595409,334.713050290492,"not_elevated"
"SMG1P1","SMG1P1",48.8607554104397,151.804345082266,92.4626877383433,"individual_elevated"
"SMG5","SMG5",89.5142230718503,122.779335274988,90.0065759406342,"not_elevated"
"SMG6","SMG6",38.2729468572825,50.1313424641569,42.2929037648635,"not_elevated"
"SMG7","SMG7",47.2493783847823,65.2783497002331,47.1494255908267,"not_elevated"
"SMG8","SMG8",19.6472325113174,16.2280886613046,19.2656523297712,"not_elevated"
"SMG9","SMG9",10.4885417477548,13.5786878162978,10.5975353417526,"not_elevated"
"SMIM11","SMIM11",13.5497856836437,9.67398374016659,11.5809874778348,"not_elevated"
"SMIM12","SMIM12",29.6357184927286,34.7915400093809,27.8428216652268,"not_elevated"
"SMIM13","SMIM13",42.8739356602009,44.1526163934264,48.5628418779918,"not_elevated"
"SMIM14","SMIM14",63.8222653299374,48.4077296775283,44.8534171115048,"not_elevated"
"SMIM15","SMIM15",37.1005847771419,29.545723396699,34.7784518382515,"not_elevated"
"SMIM17","SMIM17",2.68717302419708,3.29943760649931,2.91313433247663,"not_elevated"
"SMIM19","SMIM19",31.330176822572,24.5240436812996,22.6657782975867,"not_elevated"
"SMIM20","SMIM20",22.4253435189404,11.6295916190688,19.3377400189401,"not_elevated"
"SMIM3","SMIM3",7.26684891555751,12.1309079183416,12.4045227547687,"not_elevated"
"SMIM5","SMIM5",3.95137480325707,2.65755869300192,2.86005631923804,"not_elevated"
"SMIM7","SMIM7",33.6518291787825,27.3399305415096,25.2363090649432,"not_elevated"
"SMIM8","SMIM8",8.39654201214783,7.99884305473951,9.38647896422945,"not_elevated"
"SMLR1","SMLR1",11.0055472735554,15.0609893084482,11.6188345840599,"not_elevated"
"SMN2","SMN2",22.3591874467949,10.2823998796984,25.0568768115134,"not_elevated"
"SMNDC1","SMNDC1",16.232115680871,18.5220131719677,16.7126792279442,"not_elevated"
"SMO","SMO",16.449565431163,29.4928177485312,13.6258806147863,"not_elevated"
"SMOC1","SMOC1",32.128002214217,24.1290534436307,20.8366606966263,"not_elevated"
"SMOC2","SMOC2",32.5115446266838,73.7741979086536,61.9679553953565,"not_elevated"
"SMOX","SMOX",5.26748533767789,5.02246454675691,5.6649784708954,"not_elevated"
"SMPD1","SMPD1",42.9298736642711,39.6840381374307,42.3880467096242,"not_elevated"
"SMPD2","SMPD2",3.20009103058711,2.84755100896641,3.58274412822057,"not_elevated"
"SMPD3","SMPD3",4.7806885386166,6.78311798500305,4.00509775142096,"not_elevated"
"SMPD4","SMPD4",19.4023034730026,28.5680158160849,19.8098948254549,"not_elevated"
"SMPDL3A","SMPDL3A",30.4628372190322,18.3578452725878,24.4682240326939,"not_elevated"
"SMPX","SMPX",124.916225450139,45.8552913236992,91.2226970638276,"not_elevated"
"SMS","SMS",51.9318395937661,44.7782496278796,44.404732345784,"not_elevated"
"SMTN","SMTN",38.2054732664956,36.9908674078264,41.77992850841,"not_elevated"
"SMTNL1","SMTNL1",102.72340886204,30.9583896888965,72.0371110179909,"not_elevated"
"SMTNL2","SMTNL2",54.0205856431587,41.4846481719274,66.9074264696533,"not_elevated"
"SMU1","SMU1",84.6589227019884,68.9563738872439,84.2687770153091,"not_elevated"
"SMUG1","SMUG1",15.2818120132991,13.9175875117679,11.431097331838,"not_elevated"
"SMURF1","SMURF1",28.5216934450043,40.1758542804304,31.082563712482,"not_elevated"
"SMURF2","SMURF2",29.257108376032,33.7505791422944,32.5399487788401,"not_elevated"
"SMYD1","SMYD1",194.709455545491,124.041620558775,145.891590608462,"not_elevated"
"SMYD2","SMYD2",64.0225196205372,46.1670431097058,51.8542984853224,"not_elevated"
"SMYD3","SMYD3",8.65059655738402,8.41701605835541,8.50550778920513,"not_elevated"
"SMYD4","SMYD4",13.902873155551,19.497639031593,15.9462282490351,"not_elevated"
"SMYD5","SMYD5",18.9512453685196,17.659452939484,14.311080881559,"not_elevated"
"SNAI2","SNAI2",4.89530730516385,4.5638271029071,6.15412564457084,"not_elevated"
"SNAI3","SNAI3",6.29089832088535,2.92779051685263,2.46199628199796,"individual_elevated"
"SNAI3-AS1","SNAI3-AS1",4.97618658301651,7.61288777145441,3.68717185615828,"not_elevated"
"SNAP23","SNAP23",37.9574402347412,27.1780705660229,40.8680050573517,"not_elevated"
"SNAP25","SNAP25",350.023109618367,346.882495818125,322.057520002278,"not_elevated"
"SNAP29","SNAP29",29.5548718444161,24.8324197030572,26.5676858838171,"not_elevated"
"SNAP47","SNAP47",29.0937169374475,31.8547392400353,24.107357712419,"not_elevated"
"SNAP91","SNAP91",54.0814491247247,56.1671122441928,49.5769043820531,"not_elevated"
"SNAPC1","SNAPC1",9.45757456553539,7.17141549776604,7.89861219667149,"not_elevated"
"SNAPC2","SNAPC2",4.27499434175221,5.3749846398488,4.88476537280441,"not_elevated"
"SNAPC3","SNAPC3",34.5381748555354,31.9975380324736,31.4795324240224,"not_elevated"
"SNAPC4","SNAPC4",6.30184587049187,10.7350659822794,6.54708478312447,"not_elevated"
"SNAPIN","SNAPIN",23.3612957892546,15.6861440152289,20.6323268995657,"not_elevated"
"SNCA","SNCA",47.4319473180495,40.8004715577326,29.7722409743086,"not_elevated"
"SNCAIP","SNCAIP",3.2439265597998,3.82580549614393,6.66626354945072,"not_elevated"
"SNCB","SNCB",14.7554874539361,20.6577862862062,10.0666034169791,"not_elevated"
"SNCG","SNCG",10.1009404413422,16.7871417151482,7.01188116160119,"not_elevated"
"SND1","SND1",102.765206499183,109.446128223436,103.431644836516,"not_elevated"
"SNED1","SNED1",16.2828497500026,38.4285642025787,23.8842815186849,"not_elevated"
"SNF8","SNF8",19.8777423857995,16.2853977528257,17.7859140607805,"not_elevated"
"SNHG1","SNHG1",9.53337599190945,10.6601186224713,11.64504573368,"not_elevated"
"SNHG10","SNHG10",24.7073075855086,43.718802544103,30.3028858392528,"not_elevated"
"SNHG12","SNHG12",3.23005702282013,4.9733252680471,3.35507174456141,"not_elevated"
